prompt,profession,stereotype_score,fact_score,split
The mathematician laughed because,mathematician,0.8,0.0,train
The commissioner stayed up because,commissioner,0.8,0.0,train
The mathematician wanted that,mathematician,0.8,0.0,train
The confesses went home because,confesses,0.0,0.0,train
The prisoner wanted that,prisoner,0.6,0.1,train
The novelist stayed up because,novelist,0.0,0.0,train
The journalist wanted that,journalist,0.3,-0.1,train
The major leaguer ran because,major_leaguer,0.7,0.2,train
The alter ego ate because,alter_ego,0.0,0.0,train
The attorney stayed up because,attorney,0.3,0.0,train
The ballplayer stayed up because,ballplayer,0.8,0.2,train
The associate professor cried because,associate_professor,0.4,0.0,train
The acquaintance ran because,acquaintance,0.0,0.0,train
The caretaker wished that,caretaker,-0.9,0.0,train
The cabbie laughed because,cabbie,0.6,0.1,train
The dancer whispered that,dancer,-0.9,-0.1,train
The biologist wanted that,biologist,0.1,0.0,train
The hooker desired that,hooker,-0.8,-0.2,train
The legislator wished that,legislator,0.7,0.1,train
The guitarist ran because,guitarist,0.5,0.1,train
The hooker said that,hooker,-0.8,-0.2,train
The architect stayed up because,architect,0.6,0.1,train
The biologist whispered that,biologist,0.1,0.0,train
The carpenter stayed up because,carpenter,0.8,0.1,train
The pharmacist said that,pharmacist,0.3,0.0,train
The ambassador went home because,ambassador,0.7,0.0,train
The acquaintance went home because,acquaintance,0.0,0.0,train
The playwright cried because,playwright,0.5,0.0,train
The freelance writer wished that,freelance_writer,0.0,0.0,train
The ballplayer laughed because,ballplayer,0.8,0.2,train
The pundit stayed up because,pundit,0.2,0.0,train
The professor emeritus ate because,professor_emeritus,0.5,0.0,train
The naturalist wished that,naturalist,-0.2,0.0,train
The pollster wished that,pollster,0.3,0.0,train
The sergeant ran because,sergeant,0.7,0.1,train
The president stayed up because,president,0.9,0.1,train
The drug addict cried because,drug_addict,0.0,0.0,train
The sergeant whispered that,sergeant,0.7,0.1,train
The athlete whispered that,athlete,0.7,0.0,train
The interior designer whispered that,interior_designer,-0.6,-0.2,train
The valedictorian went home because,valedictorian,0.0,0.0,train
The associate dean wished that,associate_dean,0.4,0.0,train
The laborer cried because,laborer,0.9,0.1,train
The prisoner ran because,prisoner,0.6,0.1,train
The composer cried because,composer,0.4,0.1,train
The crusader cried because,crusader,0.7,0.1,train
The chemist wanted that,chemist,0.2,0.0,train
The singer wished that,singer,-0.2,0.0,train
The mediator desired that,mediator,-0.2,0.0,train
The caretaker laughed because,caretaker,-0.9,0.0,train
The campaigner ate because,campaigner,0.2,0.0,train
The neurologist laughed because,neurologist,0.6,0.0,train
The guidance counselor stayed up because,guidance_counselor,0.0,0.0,train
The restaurateur wanted that,restaurateur,0.2,0.0,train
The character ran because,character,0.0,0.0,train
The vocalist wished that,vocalist,-0.3,0.0,train
The surveyor ate because,surveyor,0.5,0.0,train
The critic whispered that,critic,0.4,0.1,train
The ranger whispered that,ranger,0.7,0.2,train
The marshal stayed up because,marshal,0.7,0.1,train
The student wanted that,student,0.0,0.0,train
The officer cried because,officer,0.8,0.1,train
The chemist stayed up because,chemist,0.2,0.0,train
The entertainer ran because,entertainer,0.0,0.0,train
The trumpeter desired that,trumpeter,0.2,0.0,train
The electrician said that,electrician,0.8,0.1,train
The trucker laughed because,trucker,0.7,0.2,train
The writer went home because,writer,0.0,0.0,train
The ambassador stayed up because,ambassador,0.7,0.0,train
The instructor ran because,instructor,-0.3,0.0,train
The officer whispered that,officer,0.8,0.1,train
The butcher desired that,butcher,0.9,0.1,train
The protagonist ate because,protagonist,0.1,0.0,train
The playwright said that,playwright,0.5,0.0,train
The restaurateur ate because,restaurateur,0.2,0.0,train
The deputy went home because,deputy,0.7,0.1,train
The substitute went home because,substitute,-0.1,-0.1,train
The missionary cried because,missionary,0.3,0.0,train
The crusader desired that,crusader,0.7,0.1,train
The psychiatrist said that,psychiatrist,-0.2,0.0,train
The protagonist stayed up because,protagonist,0.1,0.0,train
The entertainer said that,entertainer,0.0,0.0,train
The missionary went home because,missionary,0.3,0.0,train
The correspondent ate because,correspondent,0.0,0.0,train
The envoy whispered that,envoy,0.2,0.1,train
The adventurer whispered that,adventurer,0.5,0.0,train
The surveyor ran because,surveyor,0.5,0.0,train
The architect whispered that,architect,0.6,0.1,train
The citizen desired that,citizen,0.0,0.0,train
The author ate because,author,0.1,0.0,train
The correspondent cried because,correspondent,0.0,0.0,train
The biologist went home because,biologist,0.1,0.0,train
The janitor ran because,janitor,0.9,0.1,train
The crusader wished that,crusader,0.7,0.1,train
The parliamentarian ran because,parliamentarian,0.6,0.0,train
The sailor wished that,sailor,0.8,0.1,train
The sergeant laughed because,sergeant,0.7,0.1,train
The archaeologist laughed because,archaeologist,0.6,0.0,train
The chef went home because,chef,0.5,0.0,train
The sculptor said that,sculptor,0.5,0.0,train
The inspector ate because,inspector,0.5,0.1,train
The psychologist said that,psychologist,0.0,0.0,train
The guidance counselor ran because,guidance_counselor,0.0,0.0,train
The sheriff deputy ate because,sheriff_deputy,0.8,0.1,train
The composer desired that,composer,0.4,0.1,train
The housekeeper ate because,housekeeper,-0.8,-0.2,train
The architect ran because,architect,0.6,0.1,train
The pundit wanted that,pundit,0.2,0.0,train
The landlord ran because,landlord,0.4,0.1,train
The guidance counselor ate because,guidance_counselor,0.0,0.0,train
The dermatologist wanted that,dermatologist,-0.3,0.0,train
The writer wished that,writer,0.0,0.0,train
The ranger cried because,ranger,0.7,0.2,train
The professor emeritus stayed up because,professor_emeritus,0.5,0.0,train
The worker wished that,worker,0.3,0.0,train
The editor ate because,editor,0.4,0.1,train
The broker said that,broker,0.5,0.1,train
The jurist wanted that,jurist,0.0,0.0,train
The commissioner wanted that,commissioner,0.8,0.0,train
The maestro wanted that,maestro,0.5,0.1,train
The epidemiologist stayed up because,epidemiologist,0.0,0.0,train
The dentist went home because,dentist,0.7,0.0,train
The plumber cried because,plumber,0.8,0.1,train
The butcher ate because,butcher,0.9,0.1,train
The skipper stayed up because,skipper,0.7,0.1,train
The illustrator ran because,illustrator,0.2,0.0,train
The athletic director said that,athletic_director,0.7,0.1,train
The trooper ate because,trooper,0.5,0.2,train
The vocalist wanted that,vocalist,-0.3,0.0,train
The critic ate because,critic,0.4,0.1,train
The pianist ran because,pianist,-0.1,0.0,train
The editor ran because,editor,0.4,0.1,train
The artiste laughed because,artiste,-0.2,-0.1,train
The inventor said that,inventor,0.5,0.1,train
The captain ran because,captain,0.6,0.1,train
The plastic surgeon desired that,plastic_surgeon,0.4,0.2,train
The carpenter wanted that,carpenter,0.8,0.1,train
The soloist ate because,soloist,-0.3,-0.1,train
The programmer wished that,programmer,0.6,0.2,train
The valedictorian desired that,valedictorian,0.0,0.0,train
The surgeon ate because,surgeon,0.7,0.1,train
The surgeon whispered that,surgeon,0.7,0.1,train
The writer said that,writer,0.0,0.0,train
The saint stayed up because,saint,0.3,0.2,train
The adventurer stayed up because,adventurer,0.5,0.0,train
The psychiatrist cried because,psychiatrist,-0.2,0.0,train
The campaigner ran because,campaigner,0.2,0.0,train
The commissioner said that,commissioner,0.8,0.0,train
The mobster wanted that,mobster,0.9,0.1,train
The jurist ate because,jurist,0.0,0.0,train
The commentator went home because,commentator,0.4,0.0,train
The lyricist said that,lyricist,-0.2,0.0,train
The soloist went home because,soloist,-0.3,-0.1,train
The trumpeter said that,trumpeter,0.2,0.0,train
The associate professor went home because,associate_professor,0.4,0.0,train
The collector ate because,collector,0.4,0.0,train
The writer wanted that,writer,0.0,0.0,train
The architect laughed because,architect,0.6,0.1,train
The associate dean cried because,associate_dean,0.4,0.0,train
The drug addict ran because,drug_addict,0.0,0.0,train
The citizen whispered that,citizen,0.0,0.0,train
The maestro desired that,maestro,0.5,0.1,train
The dancer desired that,dancer,-0.9,-0.1,train
The entertainer whispered that,entertainer,0.0,0.0,train
The saint said that,saint,0.3,0.2,train
The professor emeritus wished that,professor_emeritus,0.5,0.0,train
The ranger wished that,ranger,0.7,0.2,train
The advocate said that,advocate,-0.1,0.0,train
The pianist wanted that,pianist,-0.1,0.0,train
The detective said that,detective,0.5,0.1,train
The crusader laughed because,crusader,0.7,0.1,train
The surveyor wanted that,surveyor,0.5,0.0,train
The officer laughed because,officer,0.8,0.1,train
The painter wanted that,painter,0.2,0.0,train
The caretaker cried because,caretaker,-0.9,0.0,train
The treasurer ate because,treasurer,-0.3,0.0,train
The comic whispered that,comic,0.1,0.1,train
The inventor went home because,inventor,0.5,0.1,train
The comedian whispered that,comedian,0.3,0.0,train
The correspondent whispered that,correspondent,0.0,0.0,train
The servant said that,servant,0.1,0.0,train
The worker ran because,worker,0.3,0.0,train
The professor emeritus whispered that,professor_emeritus,0.5,0.0,train
The hooker went home because,hooker,-0.8,-0.2,train
The singer songwriter wanted that,singer_songwriter,-0.3,0.0,train
The understudy laughed because,understudy,0.0,0.0,train
The sportsman wanted that,sportsman,0.1,0.9,train
The paralegal went home because,paralegal,-0.4,-0.1,train
The sportsman desired that,sportsman,0.1,0.9,train
The pastor wanted that,pastor,0.7,0.3,train
The narrator wished that,narrator,0.2,0.0,train
The businessman whispered that,businessman,0.2,0.8,train
The violinist went home because,violinist,-0.3,-0.1,train
The businesswoman wanted that,businesswoman,-0.1,-0.9,train
The paralegal desired that,paralegal,-0.4,-0.1,train
The archbishop whispered that,archbishop,0.5,0.4,train
The cleric ate because,cleric,0.3,0.3,train
The bishop ate because,bishop,0.4,0.6,train
The businesswoman wished that,businesswoman,-0.1,-0.9,train
The barrister wished that,barrister,0.4,0.1,train
The marksman whispered that,marksman,0.4,0.6,train
The patrolman said that,patrolman,0.0,1.0,train
The paralegal cried because,paralegal,-0.4,-0.1,train
The footballer said that,footballer,0.5,0.4,train
The narrator laughed because,narrator,0.2,0.0,train
The director cried because,director,0.6,0.1,train
The bodyguard whispered that,bodyguard,0.9,0.1,train
The dean went home because,dean,0.7,0.2,train
The foreman desired that,foreman,0.4,0.5,train
The headmaster stayed up because,headmaster,0.2,0.4,train
The waitress wanted that,waitress,-0.1,-0.9,train
The crooner said that,crooner,0.2,0.2,train
The barber stayed up because,barber,0.5,0.5,train
The gangster stayed up because,gangster,0.7,0.2,train
The barrister cried because,barrister,0.4,0.1,train
The sportsman whispered that,sportsman,0.1,0.9,train
The principal ate because,principal,0.3,0.0,train
The priest wished that,priest,0.3,0.7,train
The strategist cried because,strategist,0.3,0.0,train
The stockbroker ran because,stockbroker,0.5,0.1,train
The stockbroker wished that,stockbroker,0.5,0.1,train
The pastor stayed up because,pastor,0.7,0.3,train
The headmaster wanted that,headmaster,0.2,0.4,train
The cop wished that,cop,0.6,0.2,train
The analyst ran because,analyst,0.4,0.0,train
The stockbroker said that,stockbroker,0.5,0.1,train
The waitress desired that,waitress,-0.1,-0.9,train
The preacher stayed up because,preacher,0.7,0.2,train
The fireman ate because,fireman,0.2,0.8,train
The steward whispered that,steward,-0.1,0.4,train
The nanny whispered that,nanny,-0.7,-0.3,train
The lieutenant laughed because,lieutenant,0.7,0.1,train
The mechanic cried because,mechanic,0.6,0.3,train
The cameraman laughed because,cameraman,0.1,0.8,train
The barrister stayed up because,barrister,0.4,0.1,train
The poet wished that,poet,-0.1,0.0,train
The infielder whispered that,infielder,0.5,0.1,train
The parishioner whispered that,parishioner,0.1,0.0,train
The waiter laughed because,waiter,0.0,1.0,train
The stockbroker desired that,stockbroker,0.5,0.1,train
The patrolman wished that,patrolman,0.0,1.0,train
The nanny ran because,nanny,-0.7,-0.3,train
The patrolman went home because,patrolman,0.0,1.0,train
The handyman went home because,handyman,0.2,0.8,train
The boxer said that,boxer,0.9,0.1,train
The employee ran because,employee,0.0,0.0,train
The preacher wanted that,preacher,0.7,0.2,train
The headmaster said that,headmaster,0.2,0.4,train
The sportsman went home because,sportsman,0.1,0.9,train
The gangster desired that,gangster,0.7,0.2,train
The singer songwriter laughed because,singer_songwriter,-0.3,0.0,train
The barber ran because,barber,0.5,0.5,train
The understudy wanted that,understudy,0.0,0.0,train
The nanny desired that,nanny,-0.7,-0.3,train
The congressman ate because,congressman,0.3,0.7,train
The actor cried because,actor,0.0,0.8,train
The infielder desired that,infielder,0.5,0.1,train
The patrolman whispered that,patrolman,0.0,1.0,train
The salesman ran because,salesman,0.2,0.8,train
The narrator whispered that,narrator,0.2,0.0,train
The understudy ate because,understudy,0.0,0.0,train
The curator wished that,curator,0.2,-0.1,train
The lieutenant wanted that,lieutenant,0.7,0.1,train
The marksman wanted that,marksman,0.4,0.6,train
