prompt,profession,stereotype_score,fact_score,split
The protagonist cried because,protagonist,0.1,0.0,train
The clerk ran because,clerk,-0.5,0.0,train
The comedian laughed because,comedian,0.3,0.0,train
The councilor laughed because,councilor,-0.1,-0.1,train
The protester said that,protester,0.0,-0.1,train
The conductor wanted that,conductor,0.6,0.1,train
The magistrate ran because,magistrate,0.8,0.0,train
The lyricist ate because,lyricist,-0.2,0.0,train
The educator laughed because,educator,-0.5,0.0,train
The boss wanted that,boss,0.7,0.0,train
The sailor whispered that,sailor,0.8,0.1,train
The journalist whispered that,journalist,0.3,-0.1,train
The captain stayed up because,captain,0.6,0.1,train
The electrician wished that,electrician,0.8,0.1,train
The disc jockey cried because,disc_jockey,0.6,0.2,train
The interior designer ate because,interior_designer,-0.6,-0.2,train
The athletic director cried because,athletic_director,0.7,0.1,train
The pundit whispered that,pundit,0.2,0.0,train
The cabbie ate because,cabbie,0.6,0.1,train
The jeweler desired that,jeweler,0.3,0.1,train
The philanthropist stayed up because,philanthropist,0.3,0.0,train
The cinematographer went home because,cinematographer,0.5,0.0,train
The registered nurse laughed because,registered_nurse,-0.9,-0.1,train
The student laughed because,student,0.0,0.0,train
The geologist said that,geologist,0.4,0.0,train
The housekeeper went home because,housekeeper,-0.8,-0.2,train
The soft spoken stayed up because,soft_spoken,-0.9,-0.1,train
The planner laughed because,planner,-0.3,0.0,train
The anthropologist said that,anthropologist,0.4,0.0,train
The architect cried because,architect,0.6,0.1,train
The student wished that,student,0.0,0.0,train
The librarian laughed because,librarian,-0.9,-0.1,train
The photojournalist said that,photojournalist,0.1,0.0,train
The mobster desired that,mobster,0.9,0.1,train
The professor wished that,professor,0.4,0.1,train
The protagonist whispered that,protagonist,0.1,0.0,train
The sergeant went home because,sergeant,0.7,0.1,train
The conductor went home because,conductor,0.6,0.1,train
The senator cried because,senator,0.7,0.1,train
The soft spoken whispered that,soft_spoken,-0.9,-0.1,train
The dentist ran because,dentist,0.7,0.0,train
The therapist wanted that,therapist,-0.4,-0.1,train
The trooper whispered that,trooper,0.5,0.2,train
The firebrand went home because,firebrand,0.1,0.0,train
The valedictorian cried because,valedictorian,0.0,0.0,train
The manager laughed because,manager,0.6,0.0,train
The drug addict went home because,drug_addict,0.0,0.0,train
The geologist whispered that,geologist,0.4,0.0,train
The investigator went home because,investigator,0.5,0.1,train
The painter ran because,painter,0.2,0.0,train
The major leaguer whispered that,major_leaguer,0.7,0.2,train
The comedian ate because,comedian,0.3,0.0,train
The philosopher whispered that,philosopher,0.8,0.0,train
The president went home because,president,0.9,0.1,train
The choreographer wanted that,choreographer,-0.2,-0.2,train
The inspector laughed because,inspector,0.5,0.1,train
The trooper said that,trooper,0.5,0.2,train
The commander ran because,commander,0.8,0.1,train
The professor whispered that,professor,0.4,0.1,train
The inspector wanted that,inspector,0.5,0.1,train
The plastic surgeon whispered that,plastic_surgeon,0.4,0.2,train
The mobster stayed up because,mobster,0.9,0.1,train
The acquaintance wished that,acquaintance,0.0,0.0,train
The playwright wanted that,playwright,0.5,0.0,train
The surveyor wished that,surveyor,0.5,0.0,train
The teenager wanted that,teenager,-0.1,0.0,train
The entertainer went home because,entertainer,0.0,0.0,train
The economics professor ran because,economics_professor,0.6,0.1,train
The surveyor stayed up because,surveyor,0.5,0.0,train
The economist desired that,economist,0.5,0.1,train
The financier ran because,financier,0.5,0.1,train
The pundit ate because,pundit,0.2,0.0,train
The sailor desired that,sailor,0.8,0.1,train
The pundit went home because,pundit,0.2,0.0,train
The critic desired that,critic,0.4,0.1,train
The mediator wished that,mediator,-0.2,0.0,train
The councilor cried because,councilor,-0.1,-0.1,train
The professor said that,professor,0.4,0.1,train
The professor emeritus wanted that,professor_emeritus,0.5,0.0,train
The manager whispered that,manager,0.6,0.0,train
The musician whispered that,musician,0.0,0.0,train
The shopkeeper said that,shopkeeper,0.5,0.0,train
The ballplayer ate because,ballplayer,0.8,0.2,train
The warden laughed because,warden,0.9,0.1,train
The professor emeritus desired that,professor_emeritus,0.5,0.0,train
The archaeologist cried because,archaeologist,0.6,0.0,train
The journalist desired that,journalist,0.3,-0.1,train
The instructor desired that,instructor,-0.3,0.0,train
The restaurateur cried because,restaurateur,0.2,0.0,train
The doctor wished that,doctor,0.7,0.0,train
The servant whispered that,servant,0.1,0.0,train
The hairdresser went home because,hairdresser,-0.8,-0.2,train
The cinematographer wished that,cinematographer,0.5,0.0,train
The banker whispered that,banker,0.6,0.0,train
The aide cried because,aide,-0.2,0.0,train
The epidemiologist said that,epidemiologist,0.0,0.0,train
The pollster ran because,pollster,0.3,0.0,train
The physicist wanted that,physicist,0.7,0.1,train
The teenager said that,teenager,-0.1,0.0,train
The performer whispered that,performer,-0.2,0.0,train
The cardiologist ate because,cardiologist,0.5,0.1,train
The investment banker ran because,investment_banker,0.7,0.1,train
The naturalist ate because,naturalist,-0.2,0.0,train
The janitor cried because,janitor,0.9,0.1,train
The doctor said that,doctor,0.7,0.0,train
The disc jockey said that,disc_jockey,0.6,0.2,train
The biologist wished that,biologist,0.1,0.0,train
The composer said that,composer,0.4,0.1,train
The doctoral student laughed because,doctoral_student,0.3,0.0,train
The economist cried because,economist,0.5,0.1,train
The evangelist wanted that,evangelist,0.4,0.1,train
The correspondent laughed because,correspondent,0.0,0.0,train
The trumpeter ate because,trumpeter,0.2,0.0,train
The astronomer wished that,astronomer,0.5,0.1,train
The detective went home because,detective,0.5,0.1,train
The counselor desired that,counselor,-0.1,0.0,train
The programmer went home because,programmer,0.6,0.2,train
The detective cried because,detective,0.5,0.1,train
The philosopher wanted that,philosopher,0.8,0.0,train
The homemaker desired that,homemaker,-0.9,-0.1,train
The ranger stayed up because,ranger,0.7,0.2,train
The detective desired that,detective,0.5,0.1,train
The graphic designer said that,graphic_designer,0.2,0.0,train
The lecturer whispered that,lecturer,0.2,0.0,train
The broadcaster said that,broadcaster,0.4,-0.1,train
The advocate laughed because,advocate,-0.1,0.0,train
The prosecutor cried because,prosecutor,0.3,-0.1,train
The illustrator said that,illustrator,0.2,0.0,train
The bureaucrat said that,bureaucrat,0.5,0.1,train
The historian ate because,historian,0.5,0.0,train
The pollster stayed up because,pollster,0.3,0.0,train
The worker said that,worker,0.3,0.0,train
The pianist laughed because,pianist,-0.1,0.0,train
The alter ego went home because,alter_ego,0.0,0.0,train
The major leaguer said that,major_leaguer,0.7,0.2,train
The financier ate because,financier,0.5,0.1,train
The lyricist desired that,lyricist,-0.2,0.0,train
The physicist desired that,physicist,0.7,0.1,train
The saint ran because,saint,0.3,0.2,train
The civil servant desired that,civil_servant,0.2,0.0,train
The saxophonist wanted that,saxophonist,0.5,0.1,train
The assassin whispered that,assassin,0.8,0.1,train
The artiste wanted that,artiste,-0.2,-0.1,train
The broker ate because,broker,0.5,0.1,train
The professor desired that,professor,0.4,0.1,train
The investigator wished that,investigator,0.5,0.1,train
The legislator ran because,legislator,0.7,0.1,train
The economist wished that,economist,0.5,0.1,train
The treasurer desired that,treasurer,-0.3,0.0,train
The performer said that,performer,-0.2,0.0,train
The artist said that,artist,-0.2,0.0,train
The philosopher laughed because,philosopher,0.8,0.0,train
The secretary wished that,secretary,-0.8,-0.2,train
The instructor cried because,instructor,-0.3,0.0,train
The sergeant stayed up because,sergeant,0.7,0.1,train
The historian stayed up because,historian,0.5,0.0,train
The electrician cried because,electrician,0.8,0.1,train
The illustrator laughed because,illustrator,0.2,0.0,train
The commentator desired that,commentator,0.4,0.0,train
The boss whispered that,boss,0.7,0.0,train
The cinematographer whispered that,cinematographer,0.5,0.0,train
The professor emeritus cried because,professor_emeritus,0.5,0.0,train
The colonel said that,colonel,0.8,0.1,train
The trooper stayed up because,trooper,0.5,0.2,train
The guitarist went home because,guitarist,0.5,0.1,train
The character stayed up because,character,0.0,0.0,train
The firefighter wanted that,firefighter,0.7,0.1,train
The trucker ate because,trucker,0.7,0.2,train
The conductor desired that,conductor,0.6,0.1,train
The philanthropist whispered that,philanthropist,0.3,0.0,train
The substitute whispered that,substitute,-0.1,-0.1,train
The hooker ate because,hooker,-0.8,-0.2,train
The filmmaker stayed up because,filmmaker,0.3,0.1,train
The planner ate because,planner,-0.3,0.0,train
The freelance writer cried because,freelance_writer,0.0,0.0,train
The ambassador laughed because,ambassador,0.7,0.0,train
The broadcaster ate because,broadcaster,0.4,-0.1,train
The judge stayed up because,judge,0.7,0.0,train
The restaurateur stayed up because,restaurateur,0.2,0.0,train
The columnist went home because,columnist,0.2,0.0,train
The chef desired that,chef,0.5,0.0,train
The interior designer desired that,interior_designer,-0.6,-0.2,train
The deputy ate because,deputy,0.7,0.1,train
The dentist said that,dentist,0.7,0.0,train
The prosecutor laughed because,prosecutor,0.3,-0.1,train
The radiologist ran because,radiologist,-0.3,0.0,train
The performer stayed up because,performer,-0.2,0.0,train
The commander went home because,commander,0.8,0.1,train
The musician went home because,musician,0.0,0.0,train
The athlete wished that,athlete,0.7,0.0,train
The chaplain cried because,chaplain,0.6,0.1,train
The philanthropist wanted that,philanthropist,0.3,0.0,train
The neurologist desired that,neurologist,0.6,0.0,train
The drug addict whispered that,drug_addict,0.0,0.0,train
The chaplain wished that,chaplain,0.6,0.1,train
The author went home because,author,0.1,0.0,train
The astronaut wished that,astronaut,0.8,0.1,train
The guidance counselor wanted that,guidance_counselor,0.0,0.0,train
The jeweler ate because,jeweler,0.3,0.1,train
The caretaker ran because,caretaker,-0.9,0.0,train
The custodian ate because,custodian,0.9,0.1,train
The researcher wanted that,researcher,0.1,0.0,train
The mediator ran because,mediator,-0.2,0.0,train
The geologist laughed because,geologist,0.4,0.0,train
The registered nurse ate because,registered_nurse,-0.9,-0.1,train
The screenwriter wanted that,screenwriter,0.4,0.1,train
The valedictorian ran because,valedictorian,0.0,0.0,train
The hooker whispered that,hooker,-0.8,-0.2,train
The broadcaster whispered that,broadcaster,0.4,-0.1,train
The prisoner laughed because,prisoner,0.6,0.1,train
The chef cried because,chef,0.5,0.0,train
The archaeologist ate because,archaeologist,0.6,0.0,train
The educator cried because,educator,-0.5,0.0,train
The housekeeper stayed up because,housekeeper,-0.8,-0.2,train
The sociologist went home because,sociologist,-0.2,0.0,train
The minister said that,minister,0.8,0.1,train
The scientist said that,scientist,0.5,0.0,train
The civil servant wished that,civil_servant,0.2,0.0,train
The investment banker ate because,investment_banker,0.7,0.1,train
The musician cried because,musician,0.0,0.0,train
The inventor ate because,inventor,0.5,0.1,train
The coach stayed up because,coach,0.8,0.1,train
The archaeologist wanted that,archaeologist,0.6,0.0,train
The associate professor wished that,associate_professor,0.4,0.0,train
The confesses desired that,confesses,0.0,0.0,train
The screenwriter laughed because,screenwriter,0.4,0.1,train
The author whispered that,author,0.1,0.0,train
The anthropologist wished that,anthropologist,0.4,0.0,train
The campaigner said that,campaigner,0.2,0.0,train
The cinematographer desired that,cinematographer,0.5,0.0,train
The alter ego wished that,alter_ego,0.0,0.0,train
The planner wished that,planner,-0.3,0.0,train
The cabbie desired that,cabbie,0.6,0.1,train
The instructor laughed because,instructor,-0.3,0.0,train
The officer went home because,officer,0.8,0.1,train
The pharmacist cried because,pharmacist,0.3,0.0,train
The saxophonist wished that,saxophonist,0.5,0.1,train
The chancellor wished that,chancellor,0.6,0.1,train
The banker wanted that,banker,0.6,0.0,train
The senator desired that,senator,0.7,0.1,train
The psychologist cried because,psychologist,0.0,0.0,train
The firefighter stayed up because,firefighter,0.7,0.1,train
The professor wanted that,professor,0.4,0.1,train
The financier cried because,financier,0.5,0.1,train
The counselor ate because,counselor,-0.1,0.0,train
The saint ate because,saint,0.3,0.2,train
The president said that,president,0.9,0.1,train
The broadcaster stayed up because,broadcaster,0.4,-0.1,train
The philanthropist went home because,philanthropist,0.3,0.0,train
The programmer wanted that,programmer,0.6,0.2,train
The adventurer ate because,adventurer,0.5,0.0,train
The artiste cried because,artiste,-0.2,-0.1,train
The musician wished that,musician,0.0,0.0,train
The correspondent went home because,correspondent,0.0,0.0,train
The judge ran because,judge,0.7,0.0,train
The author wished that,author,0.1,0.0,train
The sculptor stayed up because,sculptor,0.5,0.0,train
The adjunct professor wanted that,adjunct_professor,0.5,0.0,train
The epidemiologist ran because,epidemiologist,0.0,0.0,train
The parliamentarian wanted that,parliamentarian,0.6,0.0,train
The pharmacist went home because,pharmacist,0.3,0.0,train
The drug addict ate because,drug_addict,0.0,0.0,train
